"seqnames"	"start"	"end"	"width"	"strand"	"Conc"	"Conc_dex"	"Conc_control"	"Fold"	"p.value"	"FDR"
"chr5"	40991309	40991809	501	"*"	6.91	7.47	5.97	1.5	2.97e-09	4.68e-08
"chr15"	92625303	92625803	501	"*"	5.38	6.37	-0.04	6.41	2.97e-09	4.69e-08
"chr11"	122038522	122039022	501	"*"	7.01	6.14	7.55	-1.41	2.98e-09	4.69e-08
"chr17"	8674916	8675416	501	"*"	6.37	5.23	7	-1.76	2.99e-09	4.71e-08
"chr12"	19654695	19655195	501	"*"	6.97	6.1	7.51	-1.41	2.99e-09	4.72e-08
"chr2"	156541643	156542143	501	"*"	5.38	6.37	-0.04	6.41	3.02e-09	4.76e-08
"chr8"	68854365	68854865	501	"*"	5.38	6.37	-0.04	6.41	3.02e-09	4.76e-08
"chr3"	64326976	64327476	501	"*"	5.04	6.01	0.56	5.45	3.02e-09	4.76e-08
"chr12"	25267013	25267513	501	"*"	6.03	4.69	6.71	-2.03	3.02e-09	4.76e-08
"chr5"	150350690	150351190	501	"*"	5.37	6.35	-0.04	6.39	3.03e-09	4.77e-08
"chr11"	33262209	33262709	501	"*"	5.37	6.35	-0.04	6.39	3.03e-09	4.77e-08
"chr15"	55899482	55899982	501	"*"	5.37	6.35	-0.04	6.39	3.03e-09	4.77e-08
"chr18"	29271486	29271986	501	"*"	5.04	6.01	0.56	5.45	3.04e-09	4.78e-08
"chr3"	14379287	14379787	501	"*"	5.37	6.35	-0.04	6.39	3.04e-09	4.78e-08
"chr6"	80541156	80541656	501	"*"	7.11	7.66	6.22	1.44	3.05e-09	4.8e-08
"chr11"	107704968	107705468	501	"*"	6.22	6.87	4.99	1.88	3.07e-09	4.82e-08
"chr10"	70673534	70674034	501	"*"	6.71	5.73	7.29	-1.56	3.07e-09	4.83e-08
"chr6"	46331440	46331940	501	"*"	5.6	6.35	3.91	2.44	3.09e-09	4.85e-08
"chr18"	10926151	10926651	501	"*"	6.64	5.58	7.24	-1.66	3.09e-09	4.85e-08
"chr9"	11933976	11934476	501	"*"	5.52	6.29	3.71	2.59	3.09e-09	4.86e-08
"chr3"	124850556	124851056	501	"*"	6.73	7.32	5.72	1.61	3.09e-09	4.86e-08
"chr4"	138181242	138181742	501	"*"	5.8	6.75	1.8	4.96	3.09e-09	4.86e-08
"chr3"	37934843	37935343	501	"*"	4.94	5.9	0.98	4.92	3.09e-09	4.86e-08
"chr8"	133564525	133565025	501	"*"	4.91	5.83	1.79	4.04	3.1e-09	4.87e-08
"chr10"	94092770	94093270	501	"*"	5.37	6.35	-0.04	6.39	3.1e-09	4.87e-08
"chr7"	83599010	83599510	501	"*"	4.92	5.85	1.57	4.28	3.11e-09	4.89e-08
"chr7"	131400793	131401293	501	"*"	5.37	6.35	-0.04	6.39	3.11e-09	4.89e-08
"chr15"	62469867	62470367	501	"*"	6.8	7.38	5.82	1.55	3.12e-09	4.89e-08
"chr4"	165631158	165631658	501	"*"	5.37	6.35	-0.04	6.39	3.13e-09	4.91e-08
"chr10"	18239996	18240496	501	"*"	5.49	6.27	3.66	2.61	3.14e-09	4.92e-08
"chr15"	33114263	33114763	501	"*"	7.97	7.36	8.4	-1.04	3.14e-09	4.93e-08
"chr3"	142501224	142501724	501	"*"	6.16	6.82	4.89	1.93	3.14e-09	4.93e-08
"chr8"	37472562	37473062	501	"*"	4.96	5.92	0.94	4.98	3.15e-09	4.93e-08
"chr2"	46831385	46831885	501	"*"	7.03	6.14	7.58	-1.44	3.17e-09	4.97e-08
"chr4"	150231180	150231680	501	"*"	6.26	6.9	5.07	1.84	3.17e-09	4.97e-08
"chr6"	132063624	132064124	501	"*"	8.64	9.04	8.08	0.95	3.19e-09	4.99e-08
"chr18"	36702520	36703020	501	"*"	5.18	6.02	2.96	3.06	3.19e-09	4.99e-08
"chr7"	124992760	124993260	501	"*"	6.14	6.81	4.85	1.96	3.19e-09	4.99e-08
"chr19"	16161762	16162262	501	"*"	5.69	6.43	4.09	2.34	3.19e-09	5e-08
"chr6"	125215168	125215668	501	"*"	5.37	6.35	-0.04	6.39	3.2e-09	5.01e-08
"chr7"	79979394	79979894	501	"*"	7.61	6.91	8.08	-1.18	3.2e-09	5.01e-08
"chr3"	58874629	58875129	501	"*"	6.32	5.14	6.96	-1.82	3.2e-09	5.01e-08
"chr2"	197674460	197674960	501	"*"	5.36	6.34	-0.04	6.38	3.22e-09	5.04e-08
"chr1"	240404133	240404633	501	"*"	7.79	7.11	8.25	-1.14	3.23e-09	5.05e-08
"chr2"	32702112	32702612	501	"*"	5.37	6.35	-0.04	6.39	3.24e-09	5.07e-08
"chr12"	27177655	27178155	501	"*"	6.81	5.85	7.38	-1.53	3.25e-09	5.09e-08
"chr14"	69087046	69087546	501	"*"	4.9	5.84	1.26	4.58	3.28e-09	5.14e-08
"chr17"	63274079	63274579	501	"*"	6.75	7.33	5.75	1.58	3.29e-09	5.15e-08
"chrX"	110086962	110087462	501	"*"	7.41	7.92	6.59	1.33	3.3e-09	5.15e-08
"chr2"	171878563	171879063	501	"*"	4.93	5.89	0.98	4.9	3.3e-09	5.15e-08
"chr5"	84032313	84032813	501	"*"	6.95	6.09	7.49	-1.4	3.31e-09	5.17e-08
"chr15"	96312617	96313117	501	"*"	5.23	6.06	3.04	3.02	3.31e-09	5.17e-08
"chr8"	69568248	69568748	501	"*"	5.36	6.35	-0.04	6.39	3.31e-09	5.18e-08
"chr3"	115800451	115800951	501	"*"	5.57	3.86	6.33	-2.47	3.32e-09	5.19e-08
"chr13"	46614544	46615044	501	"*"	4.9	5.82	1.76	4.05	3.33e-09	5.19e-08
"chr2"	19235249	19235749	501	"*"	6.63	7.22	5.63	1.58	3.33e-09	5.2e-08
"chr15"	89120036	89120536	501	"*"	6.25	6.9	5.01	1.89	3.34e-09	5.21e-08
"chr5"	111488521	111489021	501	"*"	5.61	3.86	6.37	-2.51	3.35e-09	5.22e-08
"chr1"	236854226	236854726	501	"*"	4.97	5.88	1.99	3.89	3.36e-09	5.23e-08
"chr11"	93058965	93059465	501	"*"	5.81	6.77	1.74	5.03	3.36e-09	5.23e-08
"chr16"	85220194	85220694	501	"*"	7.12	6.31	7.64	-1.33	3.37e-09	5.25e-08
"chr8"	76986438	76986938	501	"*"	5.38	6.36	-0.04	6.4	3.37e-09	5.25e-08
"chrX"	35101813	35102313	501	"*"	4.91	5.85	1.31	4.54	3.37e-09	5.25e-08
"chr10"	43399217	43399717	501	"*"	4.88	5.81	1.55	4.26	3.38e-09	5.26e-08
"chrX"	112636941	112637441	501	"*"	8.2	7.53	8.66	-1.13	3.41e-09	5.31e-08
"chr6"	141421329	141421829	501	"*"	5.06	5.92	2.54	3.38	3.41e-09	5.32e-08
"chr3"	27576224	27576724	501	"*"	5.35	6.34	-0.04	6.38	3.41e-09	5.32e-08
"chr3"	14248952	14249452	501	"*"	5.35	6.34	-0.04	6.38	3.43e-09	5.34e-08
"chr14"	83096056	83096556	501	"*"	7.27	6.45	7.79	-1.34	3.43e-09	5.34e-08
"chr22"	24303552	24304052	501	"*"	5.95	6.66	4.51	2.15	3.43e-09	5.35e-08
"chr12"	26680623	26681123	501	"*"	5.64	6.42	3.81	2.61	3.43e-09	5.35e-08
"chr11"	111909237	111909737	501	"*"	5.38	6.36	-0.04	6.4	3.44e-09	5.35e-08
"chr12"	89671458	89671958	501	"*"	4.9	5.84	1.31	4.53	3.46e-09	5.38e-08
"chr13"	80298929	80299429	501	"*"	5.36	6.34	-0.04	6.38	3.47e-09	5.4e-08
"chr11"	23772003	23772503	501	"*"	5.89	4.46	6.59	-2.13	3.5e-09	5.44e-08
"chr7"	15130568	15131068	501	"*"	7.14	6.25	7.68	-1.44	3.5e-09	5.44e-08
"chr15"	63133675	63134175	501	"*"	8.19	7.59	8.62	-1.03	3.5e-09	5.44e-08
"chr2"	20314738	20315238	501	"*"	5.04	6.01	0.56	5.45	3.51e-09	5.45e-08
"chr1"	87760113	87760613	501	"*"	6.34	5.18	6.97	-1.79	3.51e-09	5.45e-08
"chr2"	215728441	215728941	501	"*"	8.4	8.82	7.82	1	3.51e-09	5.45e-08
"chr12"	122851810	122852310	501	"*"	5.38	6.36	-0.04	6.4	3.52e-09	5.47e-08
"chr18"	48975693	48976193	501	"*"	6.65	5.65	7.23	-1.58	3.53e-09	5.49e-08
"chr2"	179107629	179108129	501	"*"	5.06	6.03	0.53	5.49	3.54e-09	5.49e-08
"chr18"	70422093	70422593	501	"*"	8.67	8.1	9.07	-0.97	3.54e-09	5.49e-08
"chr2"	234981322	234981822	501	"*"	9.18	8.73	9.53	-0.8	3.55e-09	5.5e-08
"chr19"	31113255	31113755	501	"*"	6.56	5.51	7.16	-1.65	3.57e-09	5.54e-08
"chr10"	97297955	97298455	501	"*"	4.88	5.82	1.29	4.53	3.57e-09	5.54e-08
"chr20"	19815455	19815955	501	"*"	7.66	6.96	8.12	-1.17	3.57e-09	5.54e-08
"chr9"	91192933	91193433	501	"*"	7.83	7.18	8.28	-1.1	3.58e-09	5.55e-08
"chr6"	43990836	43991336	501	"*"	5.79	6.52	4.28	2.23	3.58e-09	5.55e-08
"chr5"	101534368	101534868	501	"*"	5.46	6.25	3.61	2.64	3.58e-09	5.55e-08
"chr21"	28537624	28538124	501	"*"	8.47	7.87	8.89	-1.02	3.59e-09	5.57e-08
"chr2"	148122788	148123288	501	"*"	5.43	6.21	3.55	2.66	3.6e-09	5.58e-08
"chr3"	123765919	123766419	501	"*"	5.07	6.04	0.56	5.48	3.61e-09	5.59e-08
"chr13"	110008799	110009299	501	"*"	5.35	6.33	-0.04	6.37	3.61e-09	5.59e-08
"chr6"	81898622	81899122	501	"*"	5.35	6.33	-0.04	6.37	3.61e-09	5.59e-08
"chr1"	94590195	94590695	501	"*"	4.97	5.87	1.97	3.9	3.61e-09	5.59e-08
"chr7"	136957349	136957849	501	"*"	8.8	9.2	8.25	0.95	3.62e-09	5.6e-08
"chr2"	8602838	8603338	501	"*"	5.65	6.4	4.01	2.39	3.63e-09	5.62e-08
"chr9"	121363492	121363992	501	"*"	5.35	6.33	-0.04	6.37	3.63e-09	5.62e-08
"chrX"	53086404	53086904	501	"*"	5.35	6.33	-0.04	6.37	3.63e-09	5.62e-08
"chr18"	70384196	70384696	501	"*"	7.64	6.92	8.13	-1.21	3.64e-09	5.64e-08
"chr4"	40255541	40256041	501	"*"	6.45	7.1	5.24	1.86	3.66e-09	5.65e-08
"chr9"	90921043	90921543	501	"*"	4.92	5.87	0.94	4.93	3.67e-09	5.67e-08
"chr3"	73547683	73548183	501	"*"	6.9	6.02	7.45	-1.43	3.69e-09	5.7e-08
"chr2"	229156007	229156507	501	"*"	5.06	6.03	0.53	5.49	3.71e-09	5.73e-08
"chr3"	23288189	23288689	501	"*"	5.34	6.33	-0.04	6.37	3.71e-09	5.74e-08
"chr7"	138991925	138992425	501	"*"	6.42	5.32	7.03	-1.71	3.72e-09	5.75e-08
"chr14"	71062864	71063364	501	"*"	5.02	5.99	0.53	5.45	3.73e-09	5.76e-08
"chr10"	36789981	36790481	501	"*"	5.52	6.3	3.71	2.59	3.73e-09	5.77e-08
"chr8"	66042039	66042539	501	"*"	7.53	6.83	7.99	-1.16	3.74e-09	5.78e-08
"chr14"	61248084	61248584	501	"*"	7.2	6.41	7.71	-1.3	3.75e-09	5.8e-08
"chr2"	172647345	172647845	501	"*"	7.22	6.41	7.74	-1.33	3.75e-09	5.8e-08
"chr4"	87540389	87540889	501	"*"	4.91	5.86	0.98	4.88	3.79e-09	5.85e-08
"chr5"	158074867	158075367	501	"*"	6.84	5.93	7.39	-1.46	3.79e-09	5.85e-08
"chr9"	35696785	35697285	501	"*"	5.03	6	0.56	5.44	3.8e-09	5.87e-08
"chr16"	86222982	86223482	501	"*"	8.3	7.75	8.69	-0.95	3.81e-09	5.87e-08
"chr4"	152352749	152353249	501	"*"	4.88	5.82	1.28	4.54	3.83e-09	5.9e-08
"chr3"	177459357	177459857	501	"*"	5.73	6.47	4.18	2.29	3.83e-09	5.91e-08
"chr2"	182020638	182021138	501	"*"	5.99	4.64	6.68	-2.04	3.84e-09	5.91e-08
"chr9"	98324294	98324794	501	"*"	6.2	6.88	4.85	2.03	3.84e-09	5.92e-08
"chr1"	51948594	51949094	501	"*"	5.34	6.32	-0.04	6.36	3.85e-09	5.93e-08
"chr7"	33974535	33975035	501	"*"	5.34	6.32	-0.04	6.36	3.85e-09	5.93e-08
"chr11"	86467253	86467753	501	"*"	5.34	6.32	-0.04	6.36	3.86e-09	5.95e-08
"chr8"	76992138	76992638	501	"*"	5.34	6.32	-0.04	6.36	3.86e-09	5.95e-08
"chr1"	31627368	31627868	501	"*"	5.06	6.02	0.56	5.47	3.88e-09	5.97e-08
"chr5"	172901022	172901522	501	"*"	8.35	8.77	7.77	0.99	3.89e-09	5.99e-08
"chr20"	50053034	50053534	501	"*"	6.66	5.64	7.25	-1.61	3.9e-09	6e-08
"chr3"	115401800	115402300	501	"*"	8.34	7.76	8.75	-0.98	3.93e-09	6.04e-08
"chr6"	121437888	121438388	501	"*"	5.59	6.36	3.83	2.53	3.93e-09	6.05e-08
"chr2"	64403976	64404476	501	"*"	4.93	5.88	0.98	4.9	3.94e-09	6.06e-08
"chr17"	14744962	14745462	501	"*"	5.85	6.56	4.38	2.17	3.95e-09	6.07e-08
"chr3"	178736221	178736721	501	"*"	5.33	6.15	3.23	2.92	3.95e-09	6.07e-08
"chr14"	52834503	52835003	501	"*"	6.23	6.88	5.03	1.85	3.95e-09	6.08e-08
"chr5"	43639500	43640000	501	"*"	5.34	6.33	-0.04	6.36	3.95e-09	6.08e-08
"chr11"	1460328	1460828	501	"*"	4.88	5.82	1.26	4.56	3.97e-09	6.1e-08
"chr19"	13058943	13059443	501	"*"	5.34	6.32	-0.04	6.36	3.97e-09	6.1e-08
"chr2"	224142522	224143022	501	"*"	7.78	7.1	8.24	-1.14	3.99e-09	6.14e-08
"chr8"	29028444	29028944	501	"*"	4.91	5.87	0.94	4.92	4e-09	6.15e-08
"chr3"	115518016	115518516	501	"*"	5.02	5.99	0.56	5.43	4.01e-09	6.16e-08
"chrX"	70172196	70172696	501	"*"	4.9	5.83	1.55	4.28	4.02e-09	6.17e-08
"chr4"	60607970	60608470	501	"*"	5.34	6.33	-0.04	6.36	4.02e-09	6.17e-08
"chr5"	14261022	14261522	501	"*"	5.34	6.33	-0.04	6.36	4.02e-09	6.17e-08
"chr10"	75617426	75617926	501	"*"	5.01	5.98	0.56	5.42	4.02e-09	6.18e-08
"chr3"	125443808	125444308	501	"*"	8.15	8.57	7.55	1.03	4.03e-09	6.18e-08
"chr5"	59042104	59042604	501	"*"	5.94	6.64	4.51	2.13	4.03e-09	6.18e-08
"chr8"	36905669	36906169	501	"*"	8.12	7.52	8.55	-1.03	4.04e-09	6.2e-08
"chr8"	42483779	42484279	501	"*"	6.12	6.8	4.76	2.04	4.06e-09	6.23e-08
"chr2"	150690811	150691311	501	"*"	5.09	5.97	2.4	3.57	4.06e-09	6.23e-08
"chr4"	146981672	146982172	501	"*"	5.03	5.99	0.56	5.44	4.07e-09	6.23e-08
"chr5"	145974972	145975472	501	"*"	6.6	7.2	5.53	1.68	4.07e-09	6.25e-08
"chr3"	114015525	114016025	501	"*"	5.11	5.97	2.66	3.31	4.09e-09	6.27e-08
"chr5"	115526222	115526722	501	"*"	5.34	6.32	-0.04	6.36	4.1e-09	6.28e-08
"chr5"	17315518	17316018	501	"*"	7.53	6.82	8	-1.18	4.11e-09	6.29e-08
"chr14"	80231657	80232157	501	"*"	4.98	5.87	2.14	3.74	4.12e-09	6.31e-08
"chr5"	30930699	30931199	501	"*"	7.6	6.86	8.09	-1.23	4.12e-09	6.32e-08
"chr9"	115133594	115134094	501	"*"	5.46	3.67	6.24	-2.57	4.12e-09	6.32e-08
"chr10"	127887578	127888078	501	"*"	5.07	5.93	2.66	3.27	4.13e-09	6.33e-08
"chr22"	31584065	31584565	501	"*"	5	5.88	2.42	3.46	4.14e-09	6.34e-08
"chr5"	107519896	107520396	501	"*"	4.9	5.84	1.26	4.58	4.15e-09	6.35e-08
"chr5"	135207079	135207579	501	"*"	5.33	6.31	-0.04	6.35	4.18e-09	6.39e-08
"chr9"	120650232	120650732	501	"*"	5.34	6.33	-0.04	6.36	4.18e-09	6.39e-08
"chr2"	171959943	171960443	501	"*"	5.01	5.98	0.56	5.42	4.18e-09	6.39e-08
"chr20"	8852056	8852556	501	"*"	5	5.89	2.26	3.63	4.19e-09	6.41e-08
"chr8"	118896952	118897452	501	"*"	7.64	6.95	8.1	-1.15	4.21e-09	6.44e-08
"chr9"	99019778	99020278	501	"*"	8.47	7.86	8.89	-1.04	4.23e-09	6.46e-08
"chr5"	87127396	87127896	501	"*"	6.15	4.89	6.82	-1.93	4.23e-09	6.46e-08
"chr4"	135277594	135278094	501	"*"	6.66	5.67	7.24	-1.57	4.25e-09	6.49e-08
"chr11"	80993222	80993722	501	"*"	4.89	5.83	1.31	4.52	4.25e-09	6.49e-08
"chr2"	237178394	237178894	501	"*"	8.61	8.09	8.99	-0.9	4.27e-09	6.52e-08
"chr6"	53803489	53803989	501	"*"	7.59	8.06	6.88	1.18	4.29e-09	6.55e-08
"chr15"	44207635	44208135	501	"*"	5.27	3.23	6.09	-2.85	4.29e-09	6.55e-08
"chr19"	18660276	18660776	501	"*"	8.25	7.7	8.65	-0.96	4.3e-09	6.57e-08
"chr8"	78932129	78932629	501	"*"	4.95	5.84	2.14	3.7	4.31e-09	6.57e-08
"chr2"	1572616	1573116	501	"*"	5.51	6.28	3.72	2.57	4.31e-09	6.57e-08
"chr10"	108374926	108375426	501	"*"	6.26	6.9	5.05	1.85	4.31e-09	6.58e-08
"chr10"	79151679	79152179	501	"*"	7.29	6.53	7.79	-1.25	4.33e-09	6.6e-08
"chr8"	72048923	72049423	501	"*"	5.32	6.3	-0.04	6.34	4.33e-09	6.6e-08
"chr2"	232137279	232137779	501	"*"	7.08	7.6	6.26	1.34	4.34e-09	6.61e-08
"chr5"	174737447	174737947	501	"*"	4.92	5.87	0.98	4.89	4.34e-09	6.62e-08
"chr6"	13405888	13406388	501	"*"	5.32	6.3	-0.04	6.34	4.35e-09	6.63e-08
"chr9"	35844646	35845146	501	"*"	5.9	6.61	4.45	2.16	4.35e-09	6.64e-08
"chr11"	37504866	37505366	501	"*"	8.19	7.53	8.64	-1.11	4.36e-09	6.64e-08
"chr10"	87775840	87776340	501	"*"	5.36	6.17	3.35	2.82	4.38e-09	6.68e-08
"chr22"	27456885	27457385	501	"*"	7.98	8.43	7.33	1.1	4.39e-09	6.68e-08
"chr12"	14946096	14946596	501	"*"	5.01	5.97	0.53	5.44	4.39e-09	6.69e-08
"chr11"	112096063	112096563	501	"*"	6.44	7.06	5.33	1.72	4.39e-09	6.69e-08
"chr10"	370241	370741	501	"*"	5.35	6.15	3.42	2.73	4.39e-09	6.69e-08
"chr5"	78508987	78509487	501	"*"	4.89	5.82	1.52	4.3	4.4e-09	6.69e-08
"chr4"	157004461	157004961	501	"*"	5.32	6.3	-0.04	6.34	4.41e-09	6.72e-08
"chr7"	11450173	11450673	501	"*"	5.32	6.3	-0.04	6.34	4.41e-09	6.72e-08
"chr12"	75877414	75877914	501	"*"	4.97	5.85	2.29	3.56	4.42e-09	6.73e-08
"chr19"	5966192	5966692	501	"*"	8.91	8.43	9.27	-0.85	4.43e-09	6.74e-08
"chr19"	3466522	3467022	501	"*"	5	5.96	0.56	5.41	4.44e-09	6.75e-08
"chr1"	227758195	227758695	501	"*"	5.2	6.03	3.05	2.98	4.44e-09	6.75e-08
"chr21"	38787474	38787974	501	"*"	5.47	6.24	3.66	2.58	4.44e-09	6.75e-08
"chr15"	70795252	70795752	501	"*"	7.81	7.18	8.25	-1.07	4.44e-09	6.75e-08
"chr18"	76357722	76358222	501	"*"	5.57	6.35	3.72	2.63	4.45e-09	6.76e-08
"chr1"	55696130	55696630	501	"*"	7.79	7.13	8.24	-1.11	4.45e-09	6.76e-08
"chr10"	126013462	126013962	501	"*"	6.97	6.1	7.51	-1.41	4.45e-09	6.76e-08
"chr2"	121561769	121562269	501	"*"	5.75	6.48	4.21	2.27	4.46e-09	6.77e-08
"chr8"	99727895	99728395	501	"*"	5.8	4.34	6.52	-2.18	4.51e-09	6.84e-08
"chr4"	113684490	113684990	501	"*"	4.96	5.92	0.94	4.97	4.51e-09	6.85e-08
"chr21"	35084880	35085380	501	"*"	8.2	7.61	8.62	-1.02	4.52e-09	6.86e-08
"chr1"	115090050	115090550	501	"*"	7.64	6.96	8.1	-1.14	4.53e-09	6.88e-08
"chr3"	115217924	115218424	501	"*"	6.58	5.55	7.17	-1.62	4.53e-09	6.88e-08
"chr12"	16586719	16587219	501	"*"	5.32	6.3	-0.04	6.34	4.56e-09	6.92e-08
"chr19"	41298956	41299456	501	"*"	5.32	6.3	-0.04	6.34	4.56e-09	6.92e-08
"chr10"	84424716	84425216	501	"*"	6.24	6.91	4.93	1.98	4.56e-09	6.92e-08
"chr11"	70779231	70779731	501	"*"	5.33	6.32	-0.04	6.36	4.58e-09	6.95e-08
"chr9"	69719318	69719818	501	"*"	5.31	6.29	-0.04	6.33	4.59e-09	6.96e-08
"chr7"	116395348	116395848	501	"*"	6.96	6.09	7.49	-1.4	4.6e-09	6.97e-08
"chr17"	65389123	65389623	501	"*"	6.27	6.91	5.11	1.8	4.6e-09	6.98e-08
"chr3"	117797884	117798384	501	"*"	5.32	6.3	-0.04	6.34	4.62e-09	7e-08
"chr7"	95550099	95550599	501	"*"	5.31	6.29	-0.04	6.33	4.63e-09	7.02e-08
"chr8"	71987059	71987559	501	"*"	4.94	5.83	2.12	3.71	4.66e-09	7.05e-08
"chr13"	97853420	97853920	501	"*"	5.17	2.81	6.02	-3.22	4.66e-09	7.06e-08
"chr3"	141331635	141332135	501	"*"	7.69	6.96	8.17	-1.21	4.67e-09	7.07e-08
"chr7"	135170129	135170629	501	"*"	6.03	6.71	4.72	1.99	4.68e-09	7.08e-08
"chr11"	35319530	35320030	501	"*"	5.31	6.3	-0.04	6.33	4.68e-09	7.08e-08
"chr8"	120235519	120236019	501	"*"	4.93	5.88	0.94	4.94	4.71e-09	7.12e-08
"chr9"	5013312	5013812	501	"*"	5.31	6.29	-0.04	6.33	4.75e-09	7.19e-08
"chr8"	23721933	23722433	501	"*"	5.04	2.62	5.9	-3.29	4.76e-09	7.2e-08
"chr9"	94894227	94894727	501	"*"	6.72	7.3	5.74	1.56	4.77e-09	7.22e-08
"chr1"	178241012	178241512	501	"*"	7.05	7.59	6.19	1.4	4.77e-09	7.22e-08
"chr11"	88420241	88420741	501	"*"	7.59	8.46	5.03	3.43	4.78e-09	7.23e-08
"chr7"	93307253	93307753	501	"*"	7.59	8.09	6.84	1.25	4.79e-09	7.24e-08
"chr7"	91240513	91241013	501	"*"	6.71	7.29	5.72	1.57	4.79e-09	7.24e-08
"chr12"	25699459	25699959	501	"*"	6.86	7.81	3.02	4.78	4.8e-09	7.25e-08
"chr2"	160388668	160389168	501	"*"	4.93	5.83	2.13	3.7	4.81e-09	7.27e-08
"chr1"	178153483	178153983	501	"*"	5.85	6.56	4.38	2.18	4.82e-09	7.27e-08
"chr11"	69321763	69322263	501	"*"	7.57	6.86	8.05	-1.19	4.83e-09	7.3e-08
"chr4"	177304141	177304641	501	"*"	4.87	5.81	1.28	4.54	4.84e-09	7.3e-08
"chr3"	106728173	106728673	501	"*"	8.03	7.43	8.46	-1.03	4.85e-09	7.31e-08
"chr16"	85594860	85595360	501	"*"	5.3	6.29	-0.04	6.32	4.85e-09	7.33e-08
"chr1"	65425617	65426117	501	"*"	5.75	6.48	4.21	2.27	4.86e-09	7.34e-08
"chr11"	118573982	118574482	501	"*"	5.31	6.29	-0.04	6.33	4.87e-09	7.35e-08
"chr12"	65885248	65885748	501	"*"	4.88	5.82	1.31	4.51	4.88e-09	7.36e-08
"chr6"	26234723	26235223	501	"*"	4.89	5.84	0.98	4.86	4.88e-09	7.36e-08
"chr13"	102004094	102004594	501	"*"	5.26	6.1	3.05	3.05	4.89e-09	7.37e-08
"chr7"	80900772	80901272	501	"*"	6.39	7.01	5.3	1.71	4.89e-09	7.37e-08
"chr3"	15794214	15794714	501	"*"	5.99	6.68	4.63	2.05	4.89e-09	7.38e-08
"chr7"	28358399	28358899	501	"*"	7.74	7.08	8.19	-1.11	4.95e-09	7.46e-08
"chr11"	74651217	74651717	501	"*"	5.32	6.3	-0.04	6.34	4.95e-09	7.46e-08
"chr2"	88613845	88614345	501	"*"	5.32	6.3	-0.04	6.34	4.95e-09	7.46e-08
"chr2"	110149653	110150153	501	"*"	8.31	7.76	8.71	-0.95	4.96e-09	7.47e-08
"chr8"	127918506	127919006	501	"*"	8.1	8.53	7.49	1.04	4.98e-09	7.5e-08
"chr12"	88300847	88301347	501	"*"	6.33	5.15	6.97	-1.82	4.99e-09	7.51e-08
"chr8"	30542365	30542865	501	"*"	5.32	6.15	3.22	2.93	5e-09	7.53e-08
"chr5"	172561129	172561629	501	"*"	4.98	5.87	2.3	3.57	5e-09	7.53e-08
"chr16"	72247876	72248376	501	"*"	6.48	7.09	5.41	1.69	5.02e-09	7.55e-08
"chr14"	86639099	86639599	501	"*"	4.88	5.8	1.52	4.28	5.02e-09	7.55e-08
"chr5"	35857733	35858233	501	"*"	6.77	5.84	7.34	-1.5	5.05e-09	7.59e-08
"chr6"	23174961	23175461	501	"*"	8.39	7.82	8.79	-0.97	5.05e-09	7.6e-08
"chr2"	200814878	200815378	501	"*"	4.9	5.85	0.98	4.87	5.07e-09	7.62e-08
"chr13"	110263742	110264242	501	"*"	4.99	5.95	0.56	5.39	5.08e-09	7.63e-08
"chr10"	126207490	126207990	501	"*"	7.12	6.29	7.64	-1.35	5.08e-09	7.63e-08
"chr3"	37608336	37608836	501	"*"	5.1	5.95	2.76	3.2	5.08e-09	7.64e-08
"chr7"	130913027	130913527	501	"*"	8.78	8.28	9.14	-0.86	5.09e-09	7.64e-08
"chr2"	30451333	30451833	501	"*"	4.88	5.8	1.55	4.26	5.09e-09	7.65e-08
"chr1"	227357315	227357815	501	"*"	6.35	7	5.12	1.88	5.1e-09	7.66e-08
"chr10"	10780820	10781320	501	"*"	5.98	6.66	4.63	2.03	5.1e-09	7.66e-08
"chr19"	31224146	31224646	501	"*"	8.03	7.44	8.45	-1.01	5.1e-09	7.66e-08
"chr8"	118850031	118850531	501	"*"	5.51	3.77	6.27	-2.5	5.11e-09	7.67e-08
"chr21"	34734625	34735125	501	"*"	5.31	6.29	-0.04	6.33	5.11e-09	7.68e-08
"chr8"	13343085	13343585	501	"*"	5.31	6.29	-0.04	6.33	5.11e-09	7.68e-08
"chr10"	92284346	92284846	501	"*"	5.29	6.28	-0.04	6.32	5.16e-09	7.74e-08
"chr8"	71832789	71833289	501	"*"	7.19	6.4	7.69	-1.29	5.16e-09	7.74e-08
"chr14"	72636015	72636515	501	"*"	5.77	4.19	6.5	-2.31	5.16e-09	7.74e-08
"chr8"	56529939	56530439	501	"*"	5.29	6.28	-0.04	6.31	5.17e-09	7.76e-08
"chr6"	9621184	9621684	501	"*"	5.45	3.67	6.22	-2.55	5.18e-09	7.77e-08
"chr2"	97982534	97983034	501	"*"	4.98	5.86	2.28	3.59	5.19e-09	7.79e-08
"chr10"	101385824	101386324	501	"*"	5.29	6.28	-0.04	6.31	5.23e-09	7.83e-08
"chr12"	54222578	54223078	501	"*"	7.85	7.21	8.28	-1.07	5.24e-09	7.86e-08
"chr6"	112806130	112806630	501	"*"	7.99	7.3	8.46	-1.17	5.25e-09	7.87e-08
"chr6"	158207356	158207856	501	"*"	5.04	5.92	2.4	3.53	5.28e-09	7.9e-08
